channel_name,channel_type,country,country_rank,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income,channel_age,subs_views_interaction,subs_per_upload,log_views_last_30_days,mean_income_per_type,channel_name_length
RoaringReels,,BE,932.0,-0.3330528101611897,-0.4435140780751969,-0.4520815358125518,,61665.0,5766.0,-0.3348806443506058,23000.0,-0.1657468085863498,920076.0,-0.2883142294741054,-0.4435116352214395,-0.4519536080646736,,0.1477136100489936,2.020434946571787,-0.586109016340347,,12.0
Les Fripouilles,comedy,FR,1055.0,-0.1846026353877262,-0.3115063691973494,-0.3199862690998606,1491.0,10770.0,2282.0,-0.3264658879962234,94300.0,-0.1689554396749812,288970.0,-0.284106807187639,-0.3115043801813501,-0.3217707553984927,-0.0130533209241195,0.05750489669389272,1.9322602967045295,-0.3732463227528369,0.34790651881194223,15.0
يوميات علي و مينا Ali & Minna,comedy,FI,167.0,-0.3455644135976383,-0.4692586663845551,-0.4778509403024046,1394.0,98376.0,2133.0,-0.3210180142409801,17000.0,-0.1596367557686367,282457.0,-0.284737749751602,-0.4692537402593652,-0.4777266724771658,-0.1176870325122528,0.16215909587478855,2.0109279513687626,-0.6334712255444038,0.34790651881194223,29.0
Aapo Puhakka Badminton,sports,FI,129.0,-0.3705876204705357,-0.4742808925121343,-0.4828315815063257,1032.0,99189.0,2052.0,-0.3163063396418509,5000.0,-0.0535812579773826,89999.0,-0.2719041270912308,-0.4742783247141919,-0.4827531419721792,-0.0810652334564062,0.17576262739071374,5.903301855573608,-0.6429833407230835,-0.03718867569354867,22.0
,,,,,,,,,,,,,,,,,,,,,,
Naulakha Ji,people,IN,853.0,1.4519150940997592,-2.2413382403444677,-0.5041617188361619,736.0,196.0,1152.0,-0.1735573232713563,880000.0,-0.1553016903616559,13286.0,-0.2613165177347982,-2.241308789891903,-0.5040682603693454,-0.9129032405820656,-3.2542328221391266,1.1175494797718426,,0.1321637063251685,11.0
Kizz Daniel,music,NG,8.0,-0.318476792157727,-0.4490625748618689,-0.4576035510603773,691.0,52758.0,1069.0,-0.1176061874066962,30000.0,-0.1643472992817339,14084.0,-0.1882007125899904,-0.4490591780916312,-0.4575125043105053,-0.3699705371191964,0.14301600832009714,0.7155954975876342,-0.5961278768523794,-0.11112798307976889,11.0
ROFL,,RU,1307.0,-0.224639766384362,-0.1218680695295309,-0.1301805293069528,,2904.0,2252.0,-0.3264658879962234,75100.0,-0.161411743179369,110273.0,-0.2747980506557881,-0.12186710776804,-0.1301151734683423,-1.327368998150616,0.027376414668827006,2.0225659023670772,-0.12995733890530006,,4.0
RedPillRiser?,games,FR,886.0,-0.229018827587119,-0.2196985594035747,-0.2280609564448813,1476.0,10900.0,2044.0,-0.3146867014984002,73000.0,-0.1674876616237987,66706.0,-0.2634204785838153,-0.2196979844471973,-0.2261234480777627,,0.050315106497185694,1.8788649769630894,-0.24807423481418303,-0.16597271629603552,13.0
Rohit TM Short,,IN,946.0,1.7834725851656488,1.6842981039693945,1.6813652964061905,,197.0,1253.0,-0.2309808574482443,1040000.0,-0.1685116928222981,29466.0,-0.2271731532742887,1.6842722795443257,1.6797838362073758,-1.452929452056376,3.0038994936758967,1.3707111570698078,0.9874096593979977,,14.0
Agent Of Laughter,comedy,NG,96.0,-0.2584210956627734,-0.4465915000380627,-0.4551132304584168,862.0,53087.0,1553.0,-0.2815577394732725,59000.0,-0.1688189021818479,107462.0,-0.274810621369419,-0.4465866307037856,-0.455030854200759,,0.11540866475351766,1.6678093260551172,-0.5916500534530807,0.34790651881194223,17.0
Pupka_Anupka,,RU,429.0,-0.1101585949408567,0.0060217251927773,-0.0020914305191548,,2914.0,1245.0,-0.2398152473216116,130000.0,-0.0973073901533068,20287.0,-0.213073780891907,0.0060192349589733,-0.0052746366747788,-0.6315548160895297,-0.0006633447863563067,2.4645121705944955,0.006001191732306064,,12.0
FRANCE 24,news,FR,30.0,-0.2352746293053433,-0.3236613010930148,-0.3321130476833208,99.0,11030.0,695.0,0.1540513011993506,70000.0,3.800087082588825,3996.0,-0.0186787932478359,-0.3236579337544322,-0.3315078480109154,2.3824773760464204,0.07614929263514415,0.04053888709687213,-0.3910563157655045,-0.13992573579952175,9.0
Warner Music Finland,music,FI,124.0,-0.37684342218876,-0.4735612082862249,-0.4820736578448595,1605.0,100819.0,2038.0,-0.3153492807389028,2000.0,-0.0770315724230188,27583.0,-0.2331535137347666,-0.4735587339346497,-0.4820312073947985,,0.17845842634642514,4.0937666312607845,-0.6416155090623102,-0.11112798307976889,20.0
,,,,,,,,,,,,,,,,,,,,,,
علماء بوركينافاسو,,NG,363.0,-0.3059651887212783,-0.4514258351146851,-0.459985596853557,,53851.0,2155.0,-0.3222695528063738,36000.0,-0.1548579435089729,272697.0,-0.2845466173710092,-0.4514229501290809,-0.4598768400514272,-1.0931057438727398,0.1381205908345253,2.0810656883590903,-0.60042753534765,,17.0
Tips Official,music,IN,11.0,0.8701255343048963,1.6192146270031935,1.5693008693179649,10.0,200.0,28.0,4.507196911301127,600000.0,0.023664828762755,32.0,3.292775781712405,1.619191150668985,1.6166145606865616,,1.408919992475457,190.45973061908649,0.9628655489901227,-0.11112798307976889,13.0
Теремок ТВ,film,RU,16.0,0.0356015850937702,0.013163969851894,0.0050547068603842,43.0,2990.0,317.0,0.6863232910697352,200000.0,-0.0644359886814762,470.0,0.7988054400054236,0.0131607550791974,0.0041736821066915,1.0611861180473825,0.0004686581928540297,-10.651241722423308,0.01307490475841954,-0.1966856096075965,10.0
Mr.dhyanmagic,,IN,445.0,1.4957057061273296,1.861514884839589,1.908417570419726,,202.0,727.0,0.1371187206087298,900000.0,-0.1336946320733187,2216.0,0.1259998292800515,1.8614882436758868,1.8512432983353,-1.100081324645282,2.784278435295532,-1.0256112641346238,1.051341854410524,,13.0
Mc Shem Comedian,comedy,NG,62.0,-0.2978326464875866,-0.4525849358866198,-0.4611766197501469,615.0,54718.0,1274.0,-0.2596926245366883,40000.0,-0.1519906561531745,74663.0,-0.2679810064609665,-0.4525818259775297,-0.4610319353752363,,0.13479456921552668,1.7086091415709985,-0.6025422823010561,0.34790651881194223,16.0
Gazan,music,RU,342.0,0.0775154566058732,0.076011831988674,0.0679623707620838,772.0,3005.0,1151.0,-0.1757659207396981,220000.0,-0.1404191036101314,13020.0,-0.1785135925015116,0.0760078056040991,0.071042872336582,0.3868799767016344,0.005892091864050984,1.2517237058264228,0.07325771599218303,-0.11112798307976889,5.0
AYA,film,BE,1328.0,-0.3809096933056058,-0.4954370232123548,-0.5040263753251858,3356.0,68510.0,12193.0,-0.3364472761548163,40.0,-0.1697746646337807,1128492.0,-0.2889358665501158,-0.4954329004715144,-0.5039338902961303,0.6827608611369665,0.18871676456406036,1.981728409716276,-0.6840544459938368,-0.1966856096075965,3.0
Coline Sicre,music,FR,755.0,-0.210251422432446,-0.3698929171014908,-0.3784546658415436,1475.0,11194.0,1896.0,-0.3056314518781986,82000.0,-0.1667367054115658,139503.0,-0.2785012778854981,-0.3698916413400193,-0.3793540621268235,0.3769979039405327,0.07777051196827527,1.833018417413196,-0.46186347651351173,-0.11112798307976889,12.0
diaoleppi,music,AF,116.0,-0.3804092291681479,-0.4927333751638172,-0.501288105411117,2377.0,403220.0,3345.0,-0.3336143818020898,300.0,-0.1712424426849632,213587.0,-0.2829793005682223,-0.4927292807700893,-0.5012256429709088,1.6889883875761815,0.18744032343148753,1.9481991530326639,-0.6787104549203304,-0.11112798307976889,9.0
Uuden Musiikin Kilpailu,music,FI,275.0,-0.3732776152093721,-0.4671714064130041,-0.4757937189355676,1847.0,101526.0,2435.0,-0.3297640602156139,3700.0,-0.1587833964365539,159081.0,-0.2800243729630743,-0.4671660902652282,-0.4756420863849789,0.5199973097776486,0.17438462847985453,2.076817020017454,-0.6295455173840822,-0.11112798307976889,23.0
Ruhul Shorts,people,IN,649.0,0.5948702587030256,1.5817228943897257,1.567135373142347,530.0,206.0,944.0,-0.020427898799655,470000.0,-0.1538339123104735,2311.0,0.1173601585809678,1.5816971241209774,1.5805178318175248,-1.264007472800024,0.9409199073821145,0.13279190844751207,0.9484469827247958,0.1321637063251685,12.0
KvngHenry,,NG,695.0,-0.2602978361782407,-0.4464430196684689,-0.4550049556496359,,56485.0,2818.0,-0.3314573182746759,57900.0,-0.1691261115413978,717681.0,-0.2881110193636566,-0.4464402023474834,-0.4548864672852828,-0.8036191418122377,0.1162081519965822,1.9598234433098967,-0.5913854971629587,,9.0
Nahuelinho RU,,RU,820.0,1.0452879824151775,0.1002840422627788,0.0922159279290041,,3128.0,1689.0,-0.2846497759289511,686000.0,-0.1668732429046991,141147.0,-0.2763008947386847,0.10028144341168,0.0905170575614273,-1.4006125962623093,0.10482570420529845,1.7057844084177944,0.09556600472532092,,13.0
Ferre Gola TV Officiel,music,BE,60.0,-0.3497558007488486,-0.4631208920532991,-0.4716792762018936,1176.0,70053.0,1576.0,-0.2840608166040599,15000.0,-0.1668732429046991,68991.0,-0.2661393651477186,-0.4631163002966418,-0.4715812043872123,0.1218079073450298,0.1619792184436227,1.7022550269864796,-0.621973782038034,-0.11112798307976889,22.0
شيف حيدر ديك - Chef Haider Deek,music,FI,27.0,-0.339308611879414,-0.4722094470178182,-0.4807743601394887,863.0,102841.0,1250.0,-0.2442324422582953,20000.0,-0.1637670149359176,47738.0,-0.2559093419263046,-0.4722074093893466,-0.4806866042444268,,0.1602247319839616,1.491340868329706,-0.6390518932633387,-0.11112798307976889,31.0
Smash The House,music,BE,139.0,-0.3685232059035216,-0.4713788104278167,-0.4800164364780225,1530.0,70263.0,1954.0,-0.3099014069836595,6000.0,-0.1262874730708397,122254.0,-0.2768468296473095,-0.4713748595920856,-0.4798473552982217,,0.17371403041384736,2.453936241244002,-0.6374757175798448,-0.11112798307976889,15.0
HIG Films,,FI,188.0,-0.37684342218876,-0.4751558347407382,-0.4836977799765729,,103104.0,2172.0,-0.3236683312029904,2000.0,-0.1680338115963318,32944.0,-0.2416752481266316,-0.4751527111846822,-0.4836284876472533,,0.17905935083665667,1.9262095415685738,-0.6446479371508681,,9.0
Piyuansh,,IN,845.0,0.8451023274319989,1.0248379176047455,0.9929540621772645,,208.0,1144.0,-0.1603057384613052,590000.0,-0.1603877119808696,8827.0,-0.1332260781969943,1.0248217177690877,1.0203056239522923,,0.8660929094083335,0.9994889039905116,0.7054816560748427,,8.0
YAWA SKITS,comedy,NG,65.0,-0.3476288281646524,-0.4699941650876994,-0.47850058915509,619.0,56937.0,1278.0,-0.263373620317258,16000.0,-0.1608314588335527,77914.0,-0.2690258558546786,-0.4699900657081991,-0.4784576312367638,,0.16338352085366115,1.6375752743114016,-0.634859528664841,0.34790651881194223,10.0
"Киноконцерн ""Мосфильм""",film,RU,81.0,-0.2559187749754836,-0.028573698875681,-0.036739369329041,187.0,3148.0,737.0,0.1223947374864508,60000.0,-0.1213379889447593,3451.0,0.013596998878348,-0.0285755101342507,-0.0343866485076569,2.2394779702093053,0.007312546012782635,-1.0087091318298722,-0.02899173849086656,-0.1966856096075965,22.0
Vishal Rajput Official,comedy,IN,185.0,1.808495792038546,1.7261460975024412,1.6838556170081511,83.0,209.0,357.0,0.4139296033075744,1050000.0,-0.1562233184403054,2797.0,0.0683615586506166,1.726121503775493,1.7158805650764126,-0.0293296760600514,3.1217279537769227,-2.649601912442676,1.0028799044657308,0.34790651881194223,22.0
brightlight Comedy,entertainment,NG,20.0,-0.2978326464875866,-0.4421015691323324,-0.4506739632984001,931.0,58684.0,1151.0,-0.1765021198958121,40000.0,-0.151273834314225,17051.0,-0.2024616393511997,-0.4420975556662926,-0.4505368114565639,-0.4873928134569905,0.1316722803509973,1.1667723020042122,-0.5835711628287137,0.3451460041477131,18.0
Теремок - Песенки для де�…,music,RU,18.0,-0.1727166121231,-0.0065930816599392,-0.0147595831465194,149.0,3150.0,327.0,0.6127033754583404,100000.0,-0.1248879637662239,672.0,0.5869482768633315,-0.0065945220196299,-0.0150388018338532,0.5339484713227327,0.001138734727755643,-4.906024223481229,-0.006616361948844303,-0.11112798307976889,26.0
Stylo Art,,BE,789.0,-0.3430620929103486,-0.4608722240045735,-0.4694055052174948,,71080.0,3722.0,-0.3341886171438587,18200.0,-0.1677948709833485,714983.0,-0.2881260044122251,-0.4608696709442339,-0.4693341830151148,-0.76350955237012,0.158107789731256,1.9916497756181277,-0.6177979394244181,,9.0
ABP NEWS,news,IN,23.0,1.2830084477077022,1.8007363344978156,1.7965696929490622,2.0,217.0,82.0,2.777128894433348,800000.0,12.607130867789742,255.0,1.2391947061331283,1.8007079248085076,1.7970982050317452,,2.3103599292548997,0.2202823880831364,1.0298722155137197,-0.13992573579952175,8.0
ONYI'S PLACE,,NG,317.0,-0.3476288281646524,-0.4601595684352129,-0.4687558563648095,,58718.0,2092.0,-0.3186621769414155,16000.0,-0.1119510362918482,181615.0,-0.2813914056054088,-0.4601542638320146,-0.4686212726199513,-0.8588424895948636,0.15996473154388524,2.846442404612374,-0.6164718539993292,,12.0
Julia Fun,comedy,RU,196.0,-0.1101585949408567,-0.0494764214049717,-0.0576364074237536,342.0,3217.0,981.0,-0.0513482633564409,130000.0,-0.1398388192643151,4810.0,-0.0526203148546732,-0.0494771120795582,-0.0536623017237225,-0.3955476666185178,0.005450253064673409,0.36719605919573334,-0.05074303746935325,0.34790651881194223,9.0
Daft Punk,music,FR,35.0,-0.339308611879414,-0.3070967657950342,-0.315547001939844,393.0,11586.0,736.0,0.1223947374864508,20000.0,-0.1632208649633846,2157.0,0.1275666575705718,-0.3070947948229926,-0.312484871896933,2.059856765316343,0.10420057731457057,-0.7498718838054661,-0.3668620782150788,-0.11112798307976889,9.0
ᴏʟ ᴇᴘɪᴄ ʏᴛ,games,FI,292.0,-0.3668341394396011,-0.480645592040538,-0.4892068022473448,1760.0,108821.0,2486.0,-0.3301027118274263,6800.0,-0.143422928459063,221966.0,-0.2832063130755513,-0.480641682712353,-0.4891242146175641,,0.17631721213162832,2.3016034840039334,-0.6551612346341127,-0.16597271629603552,10.0
EpicTV Climbing Daily,sports,FI,132.0,-0.374779007621746,-0.4775443228500957,-0.4861014807315088,1036.0,109049.0,2056.0,-0.3166008193042964,3000.0,-0.0931088622394593,150034.0,-0.2795593052795432,-0.4775415852260694,-0.486019895934827,0.7292647329539145,0.17897358741315753,3.4003295893580554,-0.6492098872599545,-0.03718867569354867,21.0
,,,,,,,,,,,,,,,,,,,,,,
Box Of Vengeance,,IN,183.0,3.0596561356834124,1.6028653443120209,1.5683263960389369,,220.0,355.0,0.4360155779909928,1650000.0,-0.1647227773878504,4307.0,-0.0285595887008612,1.602841378771014,1.5985661962520432,-0.806525633800797,4.90421678539858,-2.646965919985467,0.9566036863035536,,16.0
OfficialTimaya,music,NG,78.0,-0.3705876204705357,-0.4761595519982544,-0.484672253255601,1021.0,62004.0,1417.0,-0.2729442093467393,5000.0,-0.1642107617886007,36530.0,-0.2460911959357169,-0.476156791342183,-0.4846301718733691,1.2762665252007672,0.1764588353393494,1.6621578657440146,-0.6465628595550363,-0.11112798307976889,14.0
XAYDAROV SARDOR,,RU,460.0,0.1944989487366683,0.0069746102020386,-0.0012252320489076,,3222.0,1279.0,-0.2604288236928022,276000.0,-0.1678972741031985,31233.0,-0.2375670135794465,0.006973111108599,-0.0052204915814752,,0.0013565543521445495,1.551120023144205,0.006948911402363,,15.0
FG Hunt,people,FR,883.0,-0.210251422432446,-0.2776916280527063,-0.2860962539514407,1579.0,11736.0,2041.0,-0.3134351629330065,82000.0,-0.1683068865825983,89980.0,-0.2705270980197765,-0.277691980877512,-0.2836796822594417,-1.2122719154036694,0.058385059795663226,1.8622836492147044,-0.325303611782219,0.1321637063251685,7.0
MBC Beauty Match,entertainment,AF,20.0,-0.378907836755774,-0.4931805734367358,-0.501747190600348,1702.0,427194.0,1973.0,-0.311300185380276,1000.0,-0.1526050748722742,233338.0,-0.2836469137843018,-0.4931764897049054,-0.5016678278995544,-0.4792546358890245,0.18686998421088571,2.039907163250139,-0.6795924419207218,0.3451460041477131,16.0
Dylhan Fat,music,BE,56.0,-0.3455644135976383,-0.4628676093940935,-0.4713544517755509,1128.0,73716.0,1527.0,-0.280527060654713,17000.0,-0.1548238091356895,43057.0,-0.2522714818112736,-0.4628652802572666,-0.4713285272851291,0.4211765821666332,0.1599505740136106,1.8119116318140425,-0.6215063411833877,-0.11112798307976889,10.0
Amaira gurjar,,IN,424.0,0.4071962071562955,1.2973111939114272,1.3338031602195195,,221.0,700.0,0.1533151020432367,380000.0,-0.1357426944703175,1584.0,0.2310663849839853,1.2972914195088872,1.291744000865231,0.6438138684902728,0.5282601976621386,-1.1294537996426888,0.8317307852760991,,13.0
MavinRecords,music,NG,17.0,-0.339308611879414,-0.4571919692309223,-0.4657241617189444,757.0,63062.0,1136.0,-0.1654591325541029,20000.0,-0.1443445565377124,18320.0,-0.2077706194431289,-0.4571880437000644,-0.4656523166704731,1.0896697395352628,0.15512917244216,1.1462789905130506,-0.6109923241823361,-0.11112798307976889,12.0
Great Scene,,RU,444.0,-0.1727166121231,0.0359404569100653,0.027792416704372,,3223.0,1262.0,-0.249385836351093,100000.0,-0.1464267533079945,13139.0,-0.1780234010904388,0.035936639985173,0.0235576255093642,-1.269239158379431,-0.006207513955662738,1.703143931809606,0.0353059836515752,,11.0
MTV Uutiset,people,FI,543.0,-0.3770310962403067,-0.4756226128426142,-0.4841308792116965,2400.0,109218.0,3304.0,-0.333467141970867,1900.0,-0.1346845288985348,246935.0,-0.2839297291298223,-0.4756170982575263,-0.4840977451225508,1.1350110145567869,0.17932451511672978,2.4759127473511526,-0.6455331329970162,0.1321637063251685,11.0
Michael movies,,RU,1284.0,-0.2934535852848297,-0.0481088456593301,-0.0563371097183828,,3355.0,2215.0,-0.325656068924498,42000.0,-0.1620944306450353,71249.0,-0.2661297710611768,-0.0481090528649634,-0.0535810840837672,-0.3298609476770787,0.014117713242644934,2.0090515610474022,-0.04930480208101935,,14.0
1da Banton,music,NG,207.0,-0.3726520350375497,-0.4706734345384531,-0.4791502380077753,1491.0,63940.0,1914.0,-0.3072510900216493,4000.0,-0.1682727522093149,58928.0,-0.2623298097391325,-0.4706678198145121,-0.4791434690852755,0.3235184513510423,0.17539741321886748,1.8259111233853174,-0.6361391043364305,-0.11112798307976889,10.0
Mrkrul,entertainment,BE,311.0,-0.3663962333193253,-0.4678433961837608,-0.476443367788253,1920.0,75280.0,2233.0,-0.3268339875742803,7000.0,-0.1437301378186128,131970.0,-0.2779357969899805,-0.4678396607042183,-0.4763098758690561,,0.17141605814505076,2.2739419340621816,-0.6308104453955057,0.3451460041477131,6.0
unknown boy varun,music,IN,56.0,3.159748963175001,2.129768456982497,2.140775310063525,59.0,223.0,166.0,1.8863279155354709,1700000.0,-0.1483041438385767,443.0,0.8459523911077932,2.1297366250868603,2.1219687648530754,0.1386655608786736,6.729533673753267,-12.719320355530089,1.140948855671983,-0.11112798307976889,17.0
oday alajrami عدي العجرمي,entertainment,BE,216.0,-0.3434999990306243,-0.4843135466652287,-0.4928881457458952,1806.0,76975.0,2089.0,-0.3185885570258041,18000.0,-0.1616165494190689,168034.0,-0.2811044325025498,-0.4843107589545537,-0.4927970567799886,0.2688764019661285,0.16636170281002427,1.9712619664939728,-0.6622509409595195,0.3451460041477131,25.0
News18 India,news,IN,73.0,1.0765669910062992,1.4978553327968067,1.4538799231575317,7.0,225.0,213.0,1.459332404989381,700000.0,8.36767584037553,488.0,0.7811424332392956,1.4978313289657263,1.490276009644933,2.0336983374193096,1.612541608591797,0.17440116381514706,0.9154228869919891,-0.13992573579952175,12.0
Agustanley,,NG,298.0,-0.3518202153158626,-0.4634125813000751,-0.4720041006282363,,64512.0,2066.0,-0.3171161587135762,14000.0,-0.169911202126914,150587.0,-0.2795392092971466,-0.4634091570092462,-0.4718699782181646,0.568245076787732,0.16303791413307211,1.8663640463017175,-0.6225194060062276,,10.0
MORE EMOCIY,music,RU,1154.0,-0.308467509408568,-0.0499005255206585,-0.0580695066588771,1620.0,3419.0,2054.0,-0.3159382400637939,35000.0,-0.1097664364017161,22919.0,-0.2208952257765539,-0.049903846146496,-0.0536893742703743,0.0770479307212173,0.015392690825536211,2.8782772805663797,-0.05119208492676501,-0.11112798307976889,11.0
Promo Code,,FI,12.0,-0.130802740610997,-0.4755371393585116,-0.4841308792116965,,113178.0,1061.0,-0.1102441958455567,120000.0,-0.1669073772779824,125846.0,-0.2772915046452461,-0.4755334249110679,-0.4840075033003782,,0.06220156109040693,0.6605112227121405,-0.6453735803662828,,10.0
WAKA,games,FI,66.0,-0.3497558007488486,-0.4803833980489222,-0.4889750941565537,1203.0,114227.0,1749.0,-0.2957663831862717,15000.0,-0.169808799007064,228929.0,-0.2834631338673157,-0.4803781116710091,-0.4888625133332636,,0.16801688005105367,1.7417612333149348,-0.6546538697284617,-0.16597271629603552,4.0
Masha et Michka,film,FR,19.0,-0.1727166121231,-0.3475729161838203,-0.3560417804238984,136.0,12454.0,603.0,0.2203092252496059,100000.0,-0.1250586356326405,3403.0,0.0157577189093645,-0.347571776172242,-0.3599881670885853,0.2642260147844336,0.060031616549015634,-1.7616474395000103,-0.4270541476324694,-0.1966856096075965,15.0
Facts' Mine,education,IN,164.0,0.8701255343048963,1.4364715649214903,1.450306854467762,61.0,227.0,335.0,0.561169434530364,600000.0,-0.1420234191544471,1017.0,0.3964220555005082,1.4364485620038463,1.4361309163413778,-0.9599884107967258,1.2499105879411023,-3.9512457725025305,0.8905414716498227,-0.11660188051564331,11.0
VTM,entertainment,BE,101.0,-0.374779007621746,-0.4655531837543627,-0.4741695968038542,1542.0,77032.0,1803.0,-0.2995209988824528,3000.0,0.0814884571046875,21127.0,-0.2176942119802335,-0.4655511946785812,-0.4740177335858723,0.9158615186194192,0.1744795602026044,-3.675624861784545,-0.6265193336067729,0.3451460041477131,3.0
Diffa Studio Tv,,NG,266.0,-0.3497558007488486,-0.4610446771134677,-0.4696220548350566,,67047.0,2022.0,-0.314097742173509,15000.0,-0.0403029867701738,152274.0,-0.2796081277208696,-0.4610412013044736,-0.4695056424772427,-0.9803338547166408,0.16125305022481526,7.793411043321406,-0.6181161512628862,,15.0
Луномосик,entertainment,RU,14.0,0.0356015850937702,1.900670024332369,1.9106913414041249,173.0,3477.0,306.0,0.774667189803409,200000.0,-0.1455392596026284,939.0,0.4650783323998154,1.9006431861510933,1.896364209421596,0.3473516856572285,0.06766686560644711,-5.322736915925733,1.0649325007289963,0.3451460041477131,9.0
ARNAUT ?,,RU,457.0,0.1069177246815276,-0.091714756399926,-0.0998635828483024,,3602.0,1276.0,-0.2574840270683464,234000.0,-0.159124740169387,36112.0,-0.2435861455556252,-0.0917154173717568,-0.1012738871019819,,-0.00980593307400066,1.6181269285609312,-0.09619753249423182,,8.0
PoonamSikarwar,,IN,772.0,0.5135448363661093,1.5157314656114866,1.4549626712453405,,233.0,1070.0,-0.1117165941577846,430000.0,-0.1522295967661577,6464.0,-0.0921256919596848,1.5157081394365628,1.5083243740794512,-1.0884553566910449,0.7783960674824139,0.7338690801986044,0.9225543302956966,,14.0
Precious Paul Tv,,NG,237.0,-0.3288614230099794,-0.4669434771220639,-0.4754688945092249,,68548.0,1973.0,-0.3110057057178305,25000.0,-0.1646203742680004,166572.0,-0.2806578244157413,-0.4669401722297905,-0.4754074576473302,,0.1535596963515897,1.889229732958304,-0.6291216138918831,,16.0
Meteor Shorts,film,BE,161.0,-0.341373026446428,-0.4486615649034139,-0.4571704518252538,1288.0,78532.0,1998.0,-0.3121100044520014,19000.0,-0.1699453365001973,104440.0,-0.2740704866256028,-0.4486575460286309,-0.4571064161107286,,0.15316095626126888,1.8365317394375162,-0.5953991493291328,-0.1966856096075965,13.0
Dutchtuber2,entertainment,BE,34.0,-0.360140431601101,-0.4671963832460973,-0.4757937189355676,1035.0,79272.0,1263.0,-0.2523306329755488,10000.0,-0.1025299492656537,21558.0,-0.2190834375559794,-0.4671911922691658,-0.4756601347494135,0.2560878372164677,0.16825630710472286,2.461043185750181,-0.6295926288662531,0.3451460041477131,11.0
Sweet Bibi,,IN,552.0,1.0953343961609725,1.4931389787408254,1.453555098731189,,235.0,843.0,0.0568730125923094,710000.0,-0.1524685373791409,2771.0,0.0704890849065812,1.4931163358927957,1.490276009644933,,1.635486481663493,-0.3730147450085669,0.9135334684718146,,10.0
SINACH,music,NG,19.0,-0.339308611879414,-0.461578980522902,-0.4701634288789611,765.0,69944.0,1144.0,-0.1713487258030145,20000.0,-0.1632549993366679,19943.0,-0.2137024741941084,-0.4615767107218073,-0.470038069228061,0.9234183977896728,0.15661772315394096,1.0495772043688263,-0.6191102451269136,-0.11112798307976889,6.0
Heat,film,FI,618.0,-0.3732776152093721,-0.4769849170958442,-0.4855384517258481,2180.0,119328.0,3611.0,-0.3340929112535639,3700.0,-0.1649275836275502,418727.0,-0.2866581418692372,-0.4769809738047981,-0.4854603966373569,,0.17804779234437676,2.0256945739775913,-0.6481374366205913,-0.1966856096075965,4.0
СВЕТОФОРНЫЙ ВОИН,,RU,401.0,-0.1520724664529597,-0.1569504790874431,-0.1652615673519626,,3627.0,1214.0,-0.219937870106535,110000.0,-0.1588516651831205,19520.0,-0.2111202039422361,-0.1569513419380457,-0.1682784400651313,1.4192659310378823,0.023867846465801142,1.3845487225645117,-0.17073060252508143,,16.0
Beast In Black,music,FI,259.0,-0.378907836755774,-0.4836531039730878,-0.4921995179620487,1807.0,119746.0,2372.0,-0.3295579244519019,1000.0,-0.1702866802330304,119688.0,-0.2766941459022657,-0.4836497395175324,-0.4921292672959115,0.0317066556996929,0.18325995136665815,1.935312403770602,-0.660969944396046,-0.11112798307976889,14.0
YRF,music,IN,16.0,0.657428275885269,1.5822688703895,1.567135373142347,14.0,237.0,36.0,4.065477417632757,500000.0,-0.0324520809150118,27.0,3.5112121863270147,1.5822451845402798,1.5805178318175248,2.327254028263795,1.0402282954471012,-125.2763244452572,0.9486592470719172,-0.11112798307976889,3.0
UG Toons,film,NG,42.0,-0.2352746293053433,-0.4531063115884732,-0.4617179937940514,591.0,71051.0,1236.0,-0.234661853228814,70000.0,-0.1613434744328024,77824.0,-0.2688302986372912,-0.4531047843928947,-0.4615553379438374,,0.1066044194948894,1.4544241969113403,-0.6034980568719082,-0.1966856096075965,8.0
Zhenatnamarine,people,RU,398.0,-0.214630483635203,-0.1048249580276102,-0.1130731095195715,793.0,3628.0,1211.0,-0.2169930734820792,80000.0,-0.1592954120358036,13552.0,-0.1833546587018088,-0.1048270307617875,-0.1110651248077081,0.6211432309795106,0.022498631438505834,1.362205418906273,-0.11073831766124867,0.1321637063251685,14.0
Nanou ASMR,entertainment,BE,23.0,-0.360140431601101,-0.4676581408790098,-0.4762268181706912,1010.0,79645.0,1234.0,-0.234661853228814,10000.0,-0.1534242998310737,51117.0,-0.258059701938694,-0.4676555793420098,-0.4761293922247109,-0.3571819723695357,0.16842260469793507,1.529496002179486,-0.6304645918662996,0.3451460041477131,10.0
Monacoluxurylifestyle,autos,FR,318.0,-0.205872361229689,-0.3167437224200121,-0.3251834599213435,224.0,12544.0,1345.0,-0.2669809961822164,84000.0,-0.1539704498036067,36130.0,-0.2448255019212455,-0.3167423316696457,-0.3220775775938795,,0.06520877803928907,1.7339755551974914,-0.38088323092138365,-0.3696752390631477,21.0
DialloFreestyle,,BE,19.0,-0.360140431601101,-0.4679328860430342,-0.4765516425970338,,81520.0,1205.0,-0.2140482768576234,10000.0,-0.1576569621182045,14541.0,-0.1908399647608625,-0.4679275177179997,-0.4764001176912287,,0.16852155153988713,1.357683631485548,-0.6309755540300068,,15.0
