channel_name,channel_type,country,country_rank,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income,channel_age
Библия ДЛЯ ДЕТЕЙ,education,AF,294.0,-0.38059690321969464,-0.49431494839902557,-0.5028970690696011,2753.0,633097.0,10890.0,-0.33624261278941664,200.0,-0.17062802396586357,286373.0,-0.28497052230669384,-0.49431079905883407,-0.5028120039628807,-0.37985260988029784
Mihdens,film,US,209.0,0.035601585093770226,0.8799218299515444,0.8761255435026793,62.0,383.0,345.0,0.4801875273578297,200000.0,-0.13686912878866686,475.0,0.7956657879703469,0.8799078490377904,0.8764060143158774,-0.9059276598095236
Adrianna,,DE,291.0,-0.187104956075016,-0.3512157684636939,-0.3597231239224489,,10768.0,1373.0,-0.268968733903724,93000.0,-0.14110179107579768,64173.0,-0.2640873650866621,-0.3512115667431822,-0.36020474746179953,-1.3099300462192605
Ziba Media,,AF,280.0,-0.3793457428760498,-0.494443974451386,-0.5030324125805772,,631805.0,10329.0,-0.33617635486536634,800.0,-0.1683068865825983,2447913.0,-0.2894898431866991,-0.4944398819304155,-0.5029368986447675,
Kiwi Craft,,FI,386.0,-0.257795515490951,-0.48200049110204685,-0.49058622331121343,,153907.0,2764.0,-0.33129535446033087,59200.0,-0.16458623989471716,1586992.0,-0.2892090155197126,-0.48199719092497906,-0.49047784195015304,-0.8995333774346933
Mikaylah,entertainment,AU,160.0,-0.318476792157727,-0.40917457241215,-0.41765014662022737,977.0,24626.0,1199.0,-0.21036728107705374,30000.0,-0.16325499933666793,20687.0,-0.21632585223153938,-0.40917209383491354,-0.41758049799913344,-0.6658514215545289
HeyKids - Chansons Pour Enfants,film,FR,103.0,-0.25591877497548365,-0.33897887741220034,-0.3474880705302078,386.0,15242.0,1022.0,-0.08226862791322676,60000.0,-0.1572132152655215,6823.0,-0.1073702326734683,-0.33897852349096463,-0.35045863066715965,
Joe Porter,music,CA,61.0,-0.2771885008174464,-0.2776891178182246,-0.2860962539514407,399.0,10504.0,743.0,0.11797754254976718,50000.0,-0.16301605872368474,4871.0,-0.0553845016156619,-0.2776877972101891,-0.28367968225944173,1.9662677232847345
Joe Fowler,,AU,1650.0,-0.3288614230099794,-0.3879592001781609,-0.3964282840991721,,24579.0,5467.0,-0.33513095206368454,25000.0,-0.1696722615139308,519035.0,-0.28727783626126446,-0.3879567168403871,-0.3984672800629785,
Alibaba Items,,US,604.0,0.3884288020016226,1.0586461321397365,1.1031778175162148,,366.0,841.0,0.053192016811739726,370000.0,-0.13765421937418307,1401.0,0.2750303040874787,1.0586299334056026,1.0480910809992332,
Hausgemachte Rezepte,,DE,58.0,-0.29783264648758667,-0.3770177156309595,-0.38560080322108264,,10716.0,994.0,-0.061655051542036196,40000.0,-0.15577957158762235,25497.0,-0.2286811082910134,-0.37701642679095176,-0.3887933567260766,-0.7542087780067304
DarrenLevyOfficial,people,AU,156.0,-0.36014043160110104,-0.4137452073564676,-0.4223059633978058,774.0,24249.0,1192.0,-0.2052138869842561,10000.0,-0.15608678094717218,22631.0,-0.22182427717551262,-0.413740658551542,-0.42215575838328384,
Adi,entertainment,US,369.0,0.14007347378811658,1.004819174148193,0.9917630392806746,394.0,360.0,582.0,0.2372418058402268,250000.0,-0.14437869091099576,1108.0,0.3592994684268214,1.004802869628916,1.0010750916473128,-0.21011347774843725
Hoot,film,FI,46.0,-0.36014043160110104,-0.4845615578320227,-0.49311877108859853,765.0,145956.0,1431.0,-0.2738276483340761,10000.0,-0.1620944306450353,91443.0,-0.27222882239587554,-0.48455759532660597,-0.49304070969985464,
بيسو وميدو MB,,DE,501.0,-0.2602978361782407,-0.2815423277476663,-0.2899941470675529,,10695.0,1660.0,-0.28891973103441204,58000.0,-0.11512553300719636,36360.0,-0.24474180786458616,-0.2815409548145983,-0.2929294690321324,-0.8297775697092711
Crying Panda,,CA,1329.0,-0.3034628680339886,-0.305818679908666,-0.31424770423447324,,10485.0,2676.0,-0.3309640648400796,37200.0,-0.1657468085863498,180763.0,-0.2810996108194058,-0.30581877628950205,-0.31241267843919496,-1.4064255802394279
ThoseLilRabbits,comedy,AF,52.0,-0.37890783675577405,-0.49440506581691934,-0.5030096748707332,1498.0,629515.0,2303.0,-0.3287481053801766,1000.0,-0.17049148647273032,131558.0,-0.27798757705448623,-0.4944009194366371,-0.5028985458703442,2.252847833356678
KIDIBLI en Français,entertainment,FR,47.0,-0.130802740610997,-0.3435608084116857,-0.3519273376902245,601.0,15155.0,815.0,0.06717980077790474,120000.0,-0.15181998428675803,6299.0,-0.0954791360224301,-0.34355963920956184,-0.35072935613367745,-0.12524391168250704
Tate McRae,music,CA,74.0,-0.318476792157727,-0.2847202846015251,-0.29302584171341794,468.0,10400.0,824.0,0.059817809216765265,30000.0,-0.15806657459760434,8435.0,-0.13474755552018033,-0.28472054198001734,-0.2931189768586948,1.2721974364167847
Lucas Ivkovic,people,AU,215.0,-0.339308611879414,-0.4023276568398078,-0.410828833667031,844.0,24004.0,1265.0,-0.25453923044389065,20000.0,-0.14902096567752635,19038.0,-0.21027406734648338,-0.4023234304272938,-0.4107311436962337,0.6885738451140853
Max Design Pro - Creative Animation Channel,entertainment,US,306.0,3.2848649975394886,0.797719181378627,0.7629783683266448,314.0,355.0,488.0,0.3138065180760774,1760000.0,-0.15987569638161994,3739.0,-0.0020405356078279616,0.7977071534770616,0.7903514126920939,-0.6280670257032585
Ninho,music,FR,48.0,-0.318476792157727,-0.18844137066063305,-0.19676953670720287,464.0,15124.0,819.0,0.06276260584122105,30000.0,-0.16840928970244823,2899.0,0.05406901674304903,-0.18844180587766332,-0.1972099682536643,0.7833254839411169
Cac2us Games,,DE,169.0,-0.21463048363520307,-0.3531615767221999,-0.361672070480505,,10446.0,1198.0,-0.20889488276482585,80000.0,-0.1657468085863498,26848.0,-0.23133706657531397,-0.35316115571566287,-0.36032206183062393,-1.280283827935956
Wick,games,CA,1069.0,-0.356011602467073,-0.3231276252422009,-0.33157167363941636,1628.0,10481.0,2233.0,-0.32676036765866895,12000.0,-0.15707667777238826,64085.0,-0.26402021477179105,-0.3231266080044214,-0.3314807754642636,-0.5280837012968201
LEMBRANÇAS MUSICAIS,people,AF,15.0,-0.37890783675577405,-0.49447271663620174,-0.5030605640308603,1419.0,625784.0,1864.0,-0.30386457390352517,1000.0,-0.14212582227429707,206594.0,-0.2827179370036355,-0.49446855260257944,-0.5029656857860406,
Tiger Skills,,DE,797.0,-0.3372441973124,-0.29909112598592963,-0.3075346660900578,,10426.0,1997.0,-0.3124781040300584,21000.0,-0.13809796622686613,32454.0,-0.24033967673624948,-0.29909143923424697,-0.30299143220437635,-0.8431474328566436
Love FunGame,,AU,909.0,-0.3203535326731943,-0.42966737365057567,-0.4382223602885973,,23629.0,2432.0,-0.32968307830844135,29100.0,-0.07901136607345101,263771.0,-0.2843410760211493,-0.4296636963825749,-0.4380924641789635,
Little Baby Bum - Nursery Rhymes & Kids Songs,education,US,27.0,,1.1864637576206951,1.2190318629117716,9.0,347.0,89.0,2.6814230041385345,,-0.0802743378849336,28.0,3.484206934972853,1.1864451537881264,1.1834538142581208,
NukeSnippets,,FR,1635.0,-0.3257335221508672,-0.34227745103290586,-0.35073631479363465,,14554.0,3381.0,-0.3334376940046225,26500.0,-0.17004773962004727,276449.0,-0.2842859961699335,-0.34227525334142544,-0.3506571626759393,
Chaz NBA,sports,AU,620.0,-0.36014043160110104,-0.3578461763119876,-0.3663278872580834,955.0,23623.0,1964.0,-0.3106376061397735,10000.0,-0.134377319538985,57238.0,-0.2602661893462424,-0.35784267945001014,-0.3696169695144009,-0.09152860461521954
Astroscope: Astrology & Horoscope app,people,US,1726.0,-0.38516363847399837,1.2033357966426865,1.2200063361907998,1538.0,344.0,1995.0,-0.31269896377689255,-2000.0,-0.08771563126069587,42220.0,-0.25167924583298673,1.203317884101462,1.19247799647538,-0.6298109208963941
Zappy Zoo,,DE,145.0,-0.08951444927071642,-0.2774252921741957,-0.28577142952509804,,10424.0,1168.0,-0.1868089080814074,140000.0,-0.1655078679733666,21125.0,-0.21680392809124963,-0.27742422616884516,-0.28367065807722447,-1.0977561310544346
Levi the Husky Rescue,,CA,1096.0,-0.13518180181375405,-0.27704800393159307,-0.28544660509875536,,10345.0,2306.0,-0.32830638588650823,118000.0,-0.1657809429596331,292768.0,-0.284762635557647,-0.2770476961097824,-0.2836435855305727,
电影怪婆婆,games,AF,44.0,,-0.49459835387201184,-0.503186162809046,1617.0,623451.0,2215.0,-0.326024168502555,,-0.16571267421306649,143934.0,-0.2791120223676281,-0.49459418394861937,-0.5030903999842832,-0.29498304381436763
BIG_Facts,people,US,994.0,-0.34349999903062434,-0.3728951575416291,-0.38137808567862774,1696.0,14586.0,2174.0,-0.323594711287379,18000.0,-0.16509825549396684,70928.0,-0.26662194204617506,-0.3728913308105528,-0.3795255215889515,-1.3017918686512946
Nf collectibles,,CA,450.0,-0.2709326990992221,-0.28277736311267304,-0.29118516996414273,,10041.0,1468.0,-0.27596262588680653,53000.0,-0.16069492134041946,18016.0,-0.20631694052402808,-0.28277513667485965,-0.2930016624898705,0.7536792656578131
Incrível Cartoon ™,,AF,259.0,-0.37703109624030673,-0.49439439732037205,-0.5030096748707332,,619340.0,9168.0,-0.33602911503414357,1900.0,-0.16779487098334858,2640042.0,-0.28952116190932886,-0.4943903389419774,-0.5028888899953717,-0.33334873806334975
,,,,,,,,,,,,,,,,,
Djenmin,,US,597.0,1.3267990597352726,1.5440570770149504,1.5648616021579482,,338.0,833.0,0.07012459740236054,820000.0,-0.1660198835726163,4151.0,-0.013722765690593523,1.54403156721273,1.535396920731229,-1.354690022843073
DaFuq!?Boom!,entertainment,US,25.0,1.2830084477077022,1.0834904248522255,1.1046936648391474,30.0,337.0,86.0,2.7182329619442323,800000.0,-0.1615824150457856,253.0,1.2336288591370068,1.0834725499691005,1.0751636276510108,0.20435227982011275
Brandy erzählt,,DE,971.0,-0.33098839559417564,-0.30735858325147775,-0.31576355155740576,,10126.0,2206.0,-0.32521434943082966,24000.0,-0.1543117935364399,90621.0,-0.2712546259984273,-0.30735836586433657,-0.31250292026136756,-1.0355572024992665
Limekey0,,CA,512.0,-0.010065767449267399,-0.2854049510564145,-0.2937837653748842,,9884.0,1562.0,-0.28089516023277,178000.0,-0.17049148647273032,102686.0,-0.2733647846372249,-0.2854024797536533,-0.29316409776978114,-1.2157597057899405
Kiddo Kiddo,,AU,1095.0,-0.27406059995833426,-0.4059770357293338,-0.4144019023568005,,22682.0,2685.0,-0.3308830829329071,51500.0,-0.16124107131295246,324575.0,-0.28541406312521667,-0.4059757720002028,-0.4143769133120064,
Jackson Field,entertainment,AU,165.0,-0.2771885008174464,-0.3845853195230038,-0.39307176502696434,985.0,22656.0,1208.0,-0.21552067516985138,50000.0,-0.15782763398462116,23048.0,-0.22253678899135065,-0.3845846809781137,-0.3892445658369396,
Love Life Music,,AF,135.0,-0.3804092291681479,-0.49441761698932796,-0.5030107576188211,,614844.0,3697.0,-0.33430640900883696,300.0,-0.1704232177261637,408890.0,-0.28666560891524057,-0.49441343696926726,-0.5029082919871389,-0.2624303335425039
lexyz888,sports,AF,21.0,,-0.4942600997756,-0.5028938208253377,995.0,595396.0,2011.0,-0.31365602267984066,,-0.15680360278612174,65512.0,-0.2650827056625451,-0.4942560432209117,-0.5027546101639789,1.5738913048292351
Pregnancy and Postpartum TV,education,CA,288.0,-0.17271661212310005,-0.3204362773426237,-0.328864803419894,593.0,9880.0,1234.0,-0.23318945491658613,100000.0,-0.14390080968502936,55481.0,-0.25997809035489094,-0.32043650991578393,-0.3313183401843529,-0.09617899179691433
,,,,,,,,,,,,,,,,,
SunnyV2,entertainment,AU,66.0,-0.29783264648758667,-0.3893301647403528,-0.3978358566133237,755.0,22510.0,971.0,-0.046931068419757235,40000.0,-0.16386941805576757,14066.0,-0.18762278655569617,-0.3893289597223048,-0.3985484977029338,
LuckSmiths,games,US,1023.0,,1.2293909009574338,1.2215221835137322,747.0,332.0,1268.0,-0.2567478279122325,,-0.14635848456142792,41756.0,-0.25130299282821095,1.2293695805212839,1.2195505431271576,
Dasha Shpringer,,DE,220.0,-0.19336075779324036,-0.2706190424004574,-0.27905839138068256,,10094.0,1254.0,-0.24644103972663722,90000.0,-0.14588060333546152,34219.0,-0.24273939403434386,-0.2706173994344546,-0.2832645698774478,
wannermusic,music,AF,334.0,-0.3802841131337834,-0.4942308555438879,-0.5027833805203812,3712.0,594106.0,11623.0,-0.3363626132518632,360.0,-0.1709010989521301,1350981.0,-0.28910942236369147,-0.4942267449986493,-0.5027258230227059,
Danni Vapour,people,CA,474.0,-0.21463048363520307,-0.3024076477831794,-0.31078291035348465,1074.0,9854.0,1504.0,-0.27699330470536604,80000.0,-0.15345843420435706,34470.0,-0.2425268849568919,-0.3024049037539995,-0.31221414643041523,-0.3967102634139416
Crouton Shorts,,FR,948.0,-0.28532104305113803,-0.32299558690846236,-0.33146339883063547,,14321.0,2117.0,-0.31976647567558647,46000.0,-0.1455733939759117,106811.0,-0.27413365506245635,-0.322992730650088,-0.33147175128204637,-0.14035767002301497
@ru__de,,DE,829.0,-0.23715136982081067,-0.2710223115699459,-0.27938321580702524,,10027.0,2033.0,-0.31453946166717744,69000.0,-0.16308432747025137,58574.0,-0.26143688244357405,-0.27102321516477784,-0.2832916424240996,
Lizzy Isaeva,people,CA,305.0,-0.17271661212310005,-0.3075511182362257,-0.31598010117496755,833.0,9832.0,1253.0,-0.24570484057052328,100000.0,-0.059623042048529126,15376.0,-0.19496125545978318,-0.3075508145611909,-0.3125119444435848,0.3270062417373136
,,,,,,,,,,,,,,,,,
Fitness-Muscu,sports,FR,511.0,-0.3247325938759513,-0.34658250316905737,-0.35506730714487045,639.0,13939.0,1617.0,-0.28693199331290437,27000.0,-0.14311571909951315,25406.0,-0.22811871711447862,-0.34658024701671,-0.3509098397780226,-0.7728103267335096
Dean Lewis,music,AU,140.0,-0.339308611879414,-0.4426656188203752,-0.4512153373423046,789.0,22417.0,1169.0,-0.1897537047058632,20000.0,-0.15922714328923698,11718.0,-0.17140347355147587,-0.4426623507548868,-0.45110533493625127,0.716476168204254
Fun Fun TV,people,US,880.0,0.657428275885269,1.0920758033148836,1.105126764074271,703.0,323.0,1119.0,-0.14631795449514026,500000.0,-0.1649958523741169,21050.0,-0.21116257986614057,1.092057435315732,1.08418780986827,-0.7367698260753748
Merayad,people,DE,210.0,-0.19336075779324036,-0.2517418280744673,-0.26011029984402606,823.0,10024.0,1243.0,-0.23834284900938377,90000.0,-0.14004362550401497,20267.0,-0.2137137981953701,-0.25174069247344033,-0.2641062310302066,-0.7001480270195282
shinytoyguns,music,AF,153.0,-0.3807845772712413,-0.4948541467656992,-0.5034416913577691,2593.0,580420.0,4305.0,-0.33477757646874984,100.0,-0.17035494897959708,665092.0,-0.28809921001744665,-0.49485001520541594,-0.5033491232884519,2.3970098359892176
Brandon A,sports,CA,58.0,0.11942932811797628,-0.30882744695845676,-0.3171711240715574,60.0,9825.0,726.0,0.13343772482816008,240000.0,-0.16745352725051546,15614.0,-0.19570468542564481,-0.30882683309468145,-0.32160832011858204,1.1902343623394132
Aya Nakamura,music,FR,21.0,-0.318476792157727,,-0.5041617188361619,293.0,13907.0,610.0,0.2144196320006944,30000.0,-0.16974053026049743,2669.0,0.0711715361703984,,-0.5040682603693454,0.19621410225214692
,,,,,,,,,,,,,,,,,
Boo's Family,,US,935.0,3.6414456954782755,1.265833983116163,1.22368767968935,,317.0,1176.0,-0.19417089964254688,1930000.0,-0.17151551767122972,40756.0,-0.25037393369726935,1.2658135065712384,1.2556472719961942,1.3117257274611902
Yoeslan,entertainment,US,63.0,0.8701255343048963,1.3081154941442026,1.334452809072205,72.0,309.0,171.0,1.7906220252406575,600000.0,-0.13847344433298256,94.0,2.1333639252618775,1.3080936485366663,1.3007681830824902,-0.7100300997806296
Freddy,,DE,659.0,-0.34137302644642803,-0.30831498258901346,-0.3167380248364338,,9663.0,1843.0,-0.3021713158444631,19000.0,-0.1571449465189549,38005.0,-0.24663186992867736,-0.3083122420139623,-0.3125570653546711,-0.8291962713115592
Zoey Dragon,,CA,444.0,-0.21212816294791334,-0.378576194708936,-0.3870083757352343,,9765.0,1462.0,-0.27588900597119514,81000.0,-0.15113729682109175,63651.0,-0.26424086143515774,-0.3785727510350779,-0.3888926227304665,-1.2826090215268033
Sheet Music Boss,music,AU,69.0,-0.318476792157727,-0.3904919012584933,-0.39902687950991356,611.0,22125.0,988.0,-0.058710254917580404,30000.0,-0.07566619749168632,8390.0,-0.13533562181710695,-0.3904878355707536,-0.3986116669784546,0.0625154707784211
SportsNation,sports,US,158.0,0.24454536248246295,1.2951802558598944,1.3336948854107389,12.0,314.0,293.0,0.8630110885370829,300000.0,-0.001253263734063585,159.0,1.6348718096129427,1.2951619328415211,1.291744000865231,1.6779437180196561
Jo Jonas - Brawl Stars,games,DE,329.0,-0.21463048363520307,-0.30320289006698864,-0.31154083401495086,903.0,9954.0,1431.0,-0.27345954875601913,80000.0,-0.11604716108584581,41900.0,-0.2507258736216705,-0.3031998005453543,-0.31225926734150156,-0.5623803067618193
Robert M. Harris,,AF,237.0,-0.3807845772712413,-0.49412894002393004,-0.5026686092230734,,575754.0,8016.0,-0.3358450652451151,100.0,-0.16840928970244823,349531.0,-0.2860017526044243,-0.4941248852503382,-0.5026206010580526,-0.2624303335425039
lilyslilah,entertainment,FR,270.0,-0.318476792157727,-0.34666257964902425,-0.35506730714487045,1038.0,13820.0,1266.0,-0.2552754296000046,30000.0,-0.12239615451654207,14770.0,-0.19163564681481013,-0.34665973669584543,-0.3509098397780226,
Hebbars Kitchen,people,AU,27.0,-0.318476792157727,-0.3849047468608028,-0.393396589453307,257.0,21986.0,602.0,0.22030922524960597,30000.0,-0.08225413153536576,4432.0,-0.0399471813294668,-0.3849026396946556,-0.3892626142013741,0.34386389527095734
SaucyTV,,US,897.0,0.18198734530021962,1.1225226883671258,1.1069674358235462,,308.0,1136.0,-0.16251433592964712,270000.0,-0.1421940910208637,4937.0,-0.052739733839473044,1.1225061660919426,1.1202845387373066,
Kitesurfing Official,sports,DE,178.0,-0.29783264648758667,-0.29510600323447345,-0.3035284981651647,310.0,9658.0,1208.0,-0.21625687432596533,40000.0,-0.1450272440033787,6329.0,-0.09672977744992846,-0.2951044042755044,-0.3027568034667276,-0.7879240850740178
totallyanton,entertainment,CA,169.0,-0.25591877497548365,-0.251569249453849,-0.25989375022646427,866.0,9683.0,1085.0,-0.12864917474840548,60000.0,-0.150727684341692,3108.0,0.035359028884849354,-0.25156916211320063,-0.2640972068479893,
Tembang Kenangan,music,AF,43.0,-0.37684342218876,-0.4940798649398124,-0.5026664437268978,1732.0,573729.0,2193.0,-0.3246990100215499,2000.0,-0.14673396266754435,449579.0,-0.2870094215940896,-0.4940757480776305,-0.5025725924086568,1.2099985078616164
The Blondie Girl,people,CA,199.0,-0.29783264648758667,-0.25814317702630407,-0.26649851356209886,708.0,9393.0,1124.0,-0.15662474268073553,40000.0,-0.07464216629318693,6658.0,-0.10407090792609197,-0.2581417034775077,-0.26448524668333145,-0.9361551764905399
Netflix Magyarország,entertainment,AF,65.0,-0.3801589970994189,-0.49423562498940316,-0.5027833805203812,2102.0,569678.0,2552.0,-0.3305665172957781,400.0,-0.1411700598223643,514065.0,-0.2874412056066234,-0.494231547848736,-0.5027260937481725,-0.49204320063868534
,,,,,,,,,,,,,,,,,
Kawaii Kunicorn,games,AU,96.0,-0.29783264648758667,-0.39218317174055284,-0.4006510016416269,565.0,21955.0,1078.0,-0.12349578065560786,40000.0,-0.14833827821186008,9962.0,-0.154309592239486,-0.39218222083653614,-0.3987109329828445,0.5194160113799365
gotyemusic,music,AU,106.0,-0.339308611879414,-0.38113562978649873,-0.3896069711459757,725.0,21024.0,1103.0,-0.14190075955845655,20000.0,-0.1696722615139308,4295.0,-0.03475606329908957,-0.38113315543670484,-0.3890370096459426,2.009283804715412
Paqpa,games,FI,95.0,-0.37890783675577405,-0.4810619144293314,-0.489664804688488,1374.0,130745.0,1932.0,-0.308502628587043,1000.0,-0.062183120044777614,29234.0,-0.2360723136034141,-0.481060049444645,-0.4895393269995581,
The Land Of Boggs,people,US,511.0,0.5323122415207823,1.5176881933899882,1.5633457548350158,359.0,303.0,744.0,0.12313093664256482,440000.0,-0.15598437782732222,1294.0,0.310146057710888,1.5176660957436894,1.5083243740794512,-0.8268710777207118
أميرة الصغيرة?,,DE,226.0,-0.15207246645295974,-0.2843386034485794,-0.29270101728707526,,9369.0,1261.0,-0.25012203550720696,110000.0,-0.15632572156015537,32034.0,-0.2396497073767108,-0.2843356445863087,-0.29310092849426034,
AsmrLinastar,,US,270.0,1.201683025370786,1.1899489671751167,1.2192484125293335,,301.0,425.0,0.3594508657551422,760000.0,-0.16219683376488522,2130.0,0.13782272751333705,1.1899301486681186,1.1834538142581208,-1.1088008006109598
WELT Nachrichtensender,news,DE,161.0,-0.36014043160110104,-0.2884289050248197,-0.29681546002074927,387.0,9355.0,1188.0,-0.2022690903598003,10000.0,1.503150969981398,3400.0,0.016624123081639762,-0.28842727122812434,-0.29333555723190907,1.285567299564157
CTV News,news,CA,287.0,-0.2771885008174464,-0.23509934999582938,-0.24343597929176833,430.0,9273.0,1233.0,-0.23171705660435823,50000.0,0.7329088368434363,11853.0,-0.17016428598528865,-0.23509806386286525,-0.24507423073400697,
Azadi Radio,news,AF,34.0,-0.37684342218876,-0.49340260367664407,-0.5019767331949635,1242.0,558588.0,2153.0,-0.3226376523844309,2000.0,0.30797002383947053,263257.0,-0.2844593278491626,-0.49339844162372104,-0.501893432454986,1.3477662281193243
Muslim Gacha,,AU,435.0,-0.06449124239781909,-0.35776421715615947,-0.36621961244930257,,20795.0,1717.0,-0.29024488951541716,152000.0,-0.15888579955640386,150748.0,-0.2786359543082386,-0.3577631897708747,-0.3696169695144009,-0.7710664315403741
Orange Juice Gaming,games,CA,143.0,-0.23527462930534337,-0.26747032977831064,-0.27581014711725577,527.0,8988.0,1040.0,-0.09552021272327782,70000.0,-0.08129836908343299,8111.0,-0.13046447932135394,-0.2674712816076189,-0.27405990401584346,
,,,,,,,,,,,,,,,,,
Romain Dot Live,games,FR,278.0,-0.03696571483763203,-0.338610751525456,-0.3470549712950842,753.0,13384.0,1275.0,-0.2596926245366883,165000.0,-0.06228552316462755,57898.0,-0.26131224753766075,-0.3386103607665477,-0.3504405823027251,-0.2199955505095387
Saksham Magic,film,AU,41.0,-0.36014043160110104,-0.3894371007292741,-0.3979441314221046,212.0,20098.0,787.0,0.0863209788368674,10000.0,-0.10020881188238849,1433.0,0.26120464827676104,-0.3894335514053778,-0.3985484977029338,0.485700704312649
una L,people,US,269.0,1.4081244820721888,0.9916170979384779,0.9910051156192082,165.0,294.0,423.0,0.36239566237959797,860000.0,-0.13963401302461523,1839.0,0.18704781548037253,0.9915992155577811,0.9822506475421102,-1.241336835289262
مميز عراقي ??⃤ ɪʀᴀǫɪ,,DE,171.0,-0.2771885008174464,-0.29424875815896573,-0.30266229969491754,,9320.0,1200.0,-0.21036728107705374,50000.0,-0.14673396266754435,23675.0,-0.22391143949993256,-0.2942467524743058,-0.3027026583734241,
Karan Aujla,music,CA,243.0,-0.21463048363520307,-0.24418916007758928,-0.2525310632293635,803.0,8801.0,1185.0,-0.19785189542311662,80000.0,-0.1698429333803474,11229.0,-0.16558279483947033,-0.24418917295557005,-0.2546398638843017,-0.7443267052456288
XXX HOT INDIAN S*X VIDEOS 2018,people,AF,235.0,,-0.49399652515501924,-0.5025527551776778,3559.0,549703.0,7952.0,-0.33583770325355394,,-0.17127657705824653,1570411.0,-0.28923879418040654,-0.49399243034289453,-0.502489028481325,-0.2130199697369966
Andres Vernazza - Emprendedor Moderno,education,US,1042.0,-0.38309922390698437,1.3294571311726224,1.3356438319687949,643.0,296.0,1289.0,-0.26418343938898337,-1000.0,0.06377271737064802,39373.0,-0.24901762568779,1.3294345355508803,1.3278407297342678,
Effective Spaces,people,AU,212.0,-0.23527462930534337,-0.355476514961243,-0.3639458414649038,841.0,20109.0,1262.0,-0.25159443381943486,70000.0,-0.1678631397299152,48835.0,-0.2561579418503149,-0.35547472374523753,-0.3604574245638828,-0.5565673227847008
Nirami,film,DE,219.0,-0.23527462930534337,-0.2733642348296675,-0.28176526160020493,605.0,9328.0,1253.0,-0.24496864141440933,70000.0,-0.13663018817568365,24971.0,-0.22663641868001824,-0.27336188519829,-0.28342700515735847,1.0222391254006882
Emiirbayrak,people,DE,377.0,-0.3351172247282037,-0.3017942719875709,-0.3102415363095802,1070.0,9236.0,1500.0,-0.27846570301759394,22000.0,-0.14758732199962718,22882.0,-0.22202524128467468,-0.3017940883248532,-0.3121780497015462,-0.717005680553172
Lann,,CA,548.0,-0.010065767449267399,-0.25261902951410475,-0.2609764983142732,,8743.0,1612.0,-0.2853859750850651,178000.0,-0.16564440546649986,236399.0,-0.28319540101197904,-0.2526192626112535,-0.2641603761235101,-1.0564839448168932
Felixfotos,entertainment,DE,1001.0,-0.13330506129828676,-0.23683078422959644,-0.24516837623226265,1934.0,9144.0,2261.0,-0.32580330875572083,119000.0,-0.16694151165126575,231481.0,-0.2823819457378116,-0.23683010213455408,-0.24518252092061407,-0.5751688715114801
Jahan Noma TV,entertainment,AF,272.0,-0.37915806882450304,-0.4936600282227446,-0.5022084412857546,3839.0,508942.0,9881.0,-0.33611745893287726,900.0,-0.16021704011445306,1438760.0,-0.2891708171023078,-0.4936559547147814,-0.5021551337392864,
Masha ja Karhu,,FI,241.0,-0.34349999903062434,-0.48015446466418926,-0.4887455515619382,,125763.0,2267.0,-0.3279382863084513,18000.0,-0.15888579955640386,592317.0,-0.28780522521716534,-0.4801521936355714,-0.4886278845956149,-1.0384636944878258
CXLEB,entertainment,US,985.0,-0.23527462930534337,0.331141647237697,0.32338264467621364,1003.0,288.0,1227.0,-0.22877225997990244,70000.0,-0.16243577437786844,7255.0,-0.1131063795731292,0.33113620629039625,0.32069687337705716,0.8368049365306073
Stella Power,,US,1039.0,1.808495792038546,1.4819529973551042,1.4529054498785035,,289.0,1286.0,-0.25895642538057434,1050000.0,-0.12956437290603784,38889.0,-0.24567942536899168,1.4819292094713081,1.4722276452104146,-1.327368998150616
NFT Yavez,,FR,674.0,-0.2834443025356707,-0.3342813501148318,-0.3427239789438485,,13265.0,1813.0,-0.29959461879806426,47000.0,-0.15601851220060556,43383.0,-0.25202722185855947,-0.33428026508732567,-0.3411637229833827,-1.2163410041876523
Om TV,news,AU,163.0,-0.25591877497548365,-0.38399390827911034,-0.39242211617427897,401.0,18934.0,1202.0,-0.21183967938928164,60000.0,0.17962478029421297,9170.0,-0.1453872971655428,-0.3839906002182591,-0.38920846910807055,0.6345130941268832
Nelly Furtado,music,CA,201.0,-0.339308611879414,-0.37798089260159584,-0.3864670016913298,750.0,8711.0,1129.0,-0.16104193761741922,20000.0,-0.16660016791843263,4180.0,-0.02955652579147064,-0.3779786702752233,-0.3888565260015974,2.240059268607017
Im Nick,,AU,676.0,-0.16020500868665138,-0.377741918278936,-0.386250452073768,,18715.0,2031.0,-0.3129198235237267,106000.0,-0.17025254585974714,269483.0,-0.2838326212007745,-0.3777402012378169,-0.38883847763716295,
Cléopâtre,entertainment,FR,548.0,-0.2415304310235677,-0.29071723477835654,-0.29919750581392895,1414.0,13007.0,1664.0,-0.28891973103441204,67000.0,-0.16322086496338462,47098.0,-0.2541222501247733,-0.2907157372537615,-0.30249510218242714,-0.4792546358890245
